GID,위도,경도,생활인구수,가까운 지하철역,지하철역까지거리(m)
다사596497,37.54620081,127.0432205,70,서울숲역,308.25
다사596521,37.56783271,127.0430884,0,마장,197
다사586516,37.56328171,127.0317932,67,상왕십리,291.15
다사580511,37.55874794,127.0250282,578,행당,424.45
다사577504,37.55242494,127.021672,237,신금호,256.82
다사597498,37.54710652,127.044347,16,뚝섬,270.43
다사574497,37.54610185,127.0183163,330,금호,328.44
다사573497,37.54609722,127.0171843,40,금호,271.18
다사585518,37.56507987,127.0306497,163,상왕십리,169.27
다사619512,37.55981865,127.0691789,478,신답,1145.79
다사590517,37.56420091,127.0363167,187,왕십리,261.74
다사599514,37.56153651,127.0465236,268,용답,388.45
다사597516,37.56333045,127.0442482,56,마장,325.9
다사567491,37.54066129,127.0104276,151,옥수,616.14
다사580523,37.56956385,127.0249596,312,상왕십리,659.89
다사572503,37.55150055,127.0160173,490,금호,359.92
다사568498,37.54697527,127.0115184,272,금호,402.72
다사581509,37.55694984,127.0261719,668,행당,294.33
다사586517,37.56418304,127.0317876,189,상왕십리,259.45
다사589522,37.5687031,127.0351564,81,상왕십리,724.44
다사606490,37.53993473,127.0545781,95,성수,536.37
다사600493,37.54261291,127.0477703,176,서울숲역,296.67
다사616500,37.54899022,127.065845,269,성수,995.6
다사598511,37.55882817,127.0454078,6,한양대,301.09
다사584515,37.56237138,127.0295344,283,상왕십리,244.22
다사604485,37.5354195,127.0523412,288,성수,1073.1
다사572496,37.54519126,127.0160581,66,금호,343.07
다사603499,37.54803386,127.0511337,84,뚝섬,341.48
다사596514,37.56152342,127.0431269,40,마장,505.44
다사593513,37.56060889,127.0397357,406,왕십리,265.28
다사595499,37.54799909,127.0420774,67,뚝섬,479.13
다사604494,37.5435315,127.0522927,28,성수,347.45
다사580504,37.55243865,127.0250683,130,신금호,471.04
다사601500,37.54892656,127.0488642,250,뚝섬,232.56
다사577501,37.54972096,127.0216893,299,신금호,543.8
다사584514,37.56147006,127.02954,359,상왕십리,342.46
다사598519,37.5660388,127.045364,108,마장,215.34
다사622509,37.557127,127.072591,8,신답,1511.02
다사595516,37.56332169,127.0419836,189,마장,316.14
다사600513,37.56063953,127.0476613,340,용답,329.58
다사581513,37.56055515,127.026149,212,행당,466.44
다사579506,37.55423675,127.0239247,372,신금호,311.87
다사607487,37.53723499,127.0557261,96,성수,822.38
다사586500,37.54886047,127.0318835,191,행당,961.69
다사597500,37.54890918,127.044336,0,뚝섬,332.5
다사585509,37.55696793,127.0307005,191,행당,113.47
다사601491,37.54081458,127.0489131,78,서울숲역,490.48
다사598496,37.54530822,127.0454899,62,서울숲역,193.81
다사613491,37.54086569,127.0624963,0,성수,710.48
다사594518,37.56511994,127.0408403,92,마장,211.42
다사596508,37.55611544,127.0431599,51,한양대,59.9
다사591512,37.55969872,127.0374769,434,왕십리,237.86
다사592523,37.56961775,127.0385479,33,마장,551.84
다사620507,37.55531612,127.070337,611,신답,1410.24
다사568490,37.53976465,127.0115654,64,옥수,547.72
다사609487,37.53724349,127.0579898,258,성수,839.97
다사592518,37.56511111,127.0385757,399,왕십리,367.91
다사594512,37.55971197,127.0408735,69,왕십리,405.3
다사584509,37.55696342,127.0295684,405,행당,37.87
다사589516,37.56329513,127.03519,195,왕십리,234.8
다사583508,37.55605758,127.0284419,615,행당,165.53
다사575500,37.54881044,127.0194309,108,금호,327.01
다사577505,37.55332627,127.0216662,436,신금호,171.9
다사579509,37.55694073,127.0239075,224,신금호,410.91
다사611514,37.56158792,127.0601106,98,신답,331.91
다사606502,37.55075072,127.0545137,0,성수,693.03
다사581506,37.55424586,127.026189,440,행당,446.51
다사595520,37.566927,127.0419616,13,마장,127.74
다사571491,37.54067998,127.0149553,154,옥수,233.56
다사606515,37.56246802,127.054444,308,신답,201.2
다사571501,37.54969325,127.0148969,167,금호,176.67
다사616503,37.55169422,127.0658293,10,성수,1170.84
다사618511,37.55891319,127.0680519,0,신답,1070.11
다사619507,37.55531199,127.0692049,59,신답,1324.11
다사569490,37.53976933,127.0126973,345,옥수,456.91
다사608488,37.53814058,127.0568526,159,성수,725.43
다사582515,37.56236234,127.0272699,183,상왕십리,276.86
다사613490,37.53996435,127.0625015,43,성수,774.09
다사601490,37.53991325,127.0489185,193,서울숲역,561.21
다사609498,37.54715815,127.0579313,85,성수,329.63
다사604520,37.5669661,127.0521525,76,답십리,47.11
다사610487,37.53724772,127.0591217,308,성수,866.05
다사574501,37.54970716,127.0182931,430,금호,272.88
다사598512,37.5597295,127.0454024,50,한양대,388.13
다사605502,37.55074644,127.0533817,0,뚝섬,658.9
다사598490,37.53990023,127.0455228,363,서울숲역,427.22
다사581522,37.56866708,127.0260976,303,상왕십리,523.53
다사600497,37.54621824,127.0477485,67,뚝섬,110.96
다사604497,37.5462355,127.0522765,0,성수,372.47
다사594517,37.56421862,127.0408458,425,마장,275.05
다사567493,37.54246395,127.0104158,325,옥수,613.88
다사570493,37.54247798,127.0138117,909,옥수,321.2
다사586506,37.55426844,127.0318496,409,행당,396.19
다사598491,37.54080156,127.0455173,686,서울숲역,328.84
다사581516,37.56325913,127.0261319,7,상왕십리,278.37
다사597523,37.56963974,127.0442097,258,마장,413.3
다사604516,37.56336078,127.0521741,316,용답,175.29
다사573495,37.54429457,127.0171959,65,옥수,293.88
다사596509,37.55701677,127.0431544,65,한양대,57.52
다사604489,37.53902484,127.0523197,101,성수,701.78
다사605493,37.54263445,127.0534301,94,성수,315.91
다사604495,37.54443283,127.0522873,8,성수,326.55
다사595513,37.5606177,127.0420002,68,왕십리,443.72
다사596523,37.56963537,127.0430774,722,마장,397.14
다사588519,37.56599465,127.0340409,160,상왕십리,484.8
다사595511,37.55881504,127.0420112,8,한양대,281.21
다사589517,37.56419646,127.0351844,790,왕십리,308.04
다사576506,37.55422301,127.0205283,98,신금호,33.14
다사596519,37.56603006,127.0430994,30,마장,16.22
다사603517,37.56425781,127.0510364,285,용답,231.48
다사599499,37.54801656,127.0466056,61,뚝섬,117.13
다사608492,37.54174591,127.0568313,0,성수,329.09
다사586508,37.55607109,127.0318383,155,행당,248.44
다사607492,37.54174166,127.0556993,186,성수,321.92
다사577498,37.54701698,127.0217065,584,금호,540.29
다사603489,37.53902054,127.0511878,76,성수,753.34
다사614514,37.56160052,127.0635073,146,신답,631.22
다사600496,37.54531691,127.0477539,471,뚝섬,209.33
다사579523,37.56955929,127.0238272,364,상왕십리,716.72
다사585504,37.55246129,127.0307288,421,행당,548.82
다사604512,37.55975546,127.0521957,0,용답,294.46
다사582522,37.56867162,127.02723,434,상왕십리,485.49
다사597489,37.53899453,127.0443963,432,서울숲역,522.19
다사583502,37.55064961,127.0284759,319,행당,744.46
다사580522,37.56866253,127.0249653,77,상왕십리,576.53
다사613497,37.54627369,127.0624647,0,성수,600.03
다사602493,37.54262156,127.0500342,67,서울숲역,485.87
다사600517,37.56424484,127.0476395,200,용답,364.68
다사578511,37.55873881,127.0227638,431,신금호,514.82
다사617511,37.55890904,127.0669197,325,신답,974.39
다사607491,37.54084033,127.0557047,0,성수,421.88
다사591505,37.55338942,127.0375159,381,한양대,636.01
다사576504,37.55242035,127.0205399,106,신금호,232.01
다사586512,37.5596764,127.0318158,304,행당,335.14
다사601499,37.54802523,127.0488696,361,뚝섬,159.13
다사599496,37.54531257,127.0466219,201,뚝섬,219.05
다사603494,37.5435272,127.0511607,105,성수,442.43
다사604493,37.54263017,127.0522981,56,성수,393.57
다사588522,37.56869863,127.0340241,186,상왕십리,650.96
다사601498,37.5471239,127.0488751,7,뚝섬,129.05
다사590507,37.55518763,127.0363726,835,한양대,647.42
다사609488,37.53814482,127.0579845,100,성수,742.18
다사600499,37.5480209,127.0477376,356,뚝섬,97.78
다사597518,37.56513311,127.0442372,251,마장,155.62
다사607496,37.54534699,127.0556779,153,성수,84.35
다사570491,37.54067532,127.0138234,431,옥수,325.48
다사604487,37.53722217,127.0523304,216,성수,884.22
다사611486,37.53635061,127.0602589,57,성수,994.62
다사577507,37.55512892,127.0216547,92,신금호,130.4
다사603488,37.53811921,127.0511932,141,성수,837.94
다사575509,37.55692238,127.0193788,50,신금호,283.66
다사590518,37.56510224,127.0363111,237,왕십리,358.27
다사596498,37.54710214,127.043215,121,뚝섬,370.2
다사597501,37.54981051,127.0443305,19,뚝섬,399.26
다사610488,37.53814905,127.0591164,65,성수,771.58
다사580506,37.55424131,127.0250568,236,신금호,411.28
다사570498,37.54698461,127.0137824,164,금호,227.08
다사580499,37.54793201,127.0250969,129,금호,821.79
다사578509,37.55693616,127.0227753,39,신금호,341.86
다사567490,37.53975997,127.0104335,78,옥수,641.21
다사583515,37.56236687,127.0284021,264,상왕십리,241.22
다사618502,37.55080119,127.0680987,183,성수,1269.68
다사599494,37.5435099,127.0466329,0,서울숲역,172.49
다사597491,37.5407972,127.0443854,343,서울숲역,322.22
다사608498,37.54715391,127.0567993,677,성수,289.94
다사605496,37.54533845,127.0534139,29,성수,239.88
다사618505,37.55350519,127.0680831,146,신답,1361.77
다사593518,37.56511553,127.039708,297,마장,302.27
다사586505,37.55336711,127.0318553,264,행당,484.48
다사570494,37.54337931,127.0138058,158,옥수,363.21
다사580502,37.550636,127.0250797,315,신금호,595.78
다사609506,37.55436881,127.0578887,71,신답,801.21
다사591513,37.56060005,127.0374713,267,왕십리,153.42
다사591506,37.55429075,127.0375103,322,한양대,586.48
다사603500,37.54893519,127.0511283,377,뚝섬,381.28
다사576498,37.54701239,127.0205745,109,금호,444.76
다사589508,37.55608451,127.0352348,266,행당,524.72
다사579521,37.56775664,127.0238387,253,상왕십리,572.38
다사575495,37.5443038,127.0194599,257,옥수,350.78
다사613494,37.54356969,127.0624805,272,성수,584.81
다사599492,37.54170724,127.0466438,264,서울숲역,279.41
다사572497,37.54609259,127.0160523,220,금호,243.15
다사572498,37.54699392,127.0160464,252,금호,143.64
다사609500,37.54896082,127.0579206,113,성수,511.17
다사613499,37.54807635,127.0624541,77,성수,687.39
다사587516,37.5632862,127.0329255,582,왕십리,328.09
다사587507,37.55517425,127.0329761,434,행당,388.05
다사600487,37.53720492,127.0478029,256,서울숲역,771.09
다사614494,37.54357388,127.0636124,17,성수,682.78
다사613500,37.54897769,127.0624489,7,성수,747.58
다사596495,37.54439815,127.0432315,256,서울숲역,151
다사610497,37.54626105,127.0590686,0,성수,327.07
다사598514,37.56153216,127.0453914,56,용답,486.96
다사599502,37.55072055,127.0465892,188,뚝섬,400.33
다사603486,37.53631654,127.051204,408,서울숲역,1000.64
다사612493,37.54266415,127.0613538,0,성수,521.44
다사574506,37.55421379,127.0182641,418,신금호,191.29
다사601489,37.53901191,127.048924,339,서울숲역,639.87
다사606487,37.53723073,127.0545942,147,성수,831.6
다사577508,37.55603025,127.0216489,229,신금호,202.15
다사586502,37.55066312,127.0318722,212,행당,767.16
다사575501,37.54971177,127.0194251,68,금호,358.77
다사602499,37.54802955,127.0500017,393,뚝섬,247
다사612513,37.5606908,127.0612481,12,신답,440.52
다사587517,37.56418752,127.0329199,368,상왕십리,358.52
다사613513,37.560695,127.0623803,56,신답,538.65
다사575493,37.54250115,127.0194714,295,옥수,213.18
다사576508,37.55602566,127.0205168,27,신금호,169.5
다사612498,37.54717082,127.0613274,0,성수,549.5
다사605515,37.56246374,127.0533117,300,용답,218.81
다사586509,37.55697242,127.0318327,363,행당,210.33
다사581501,37.54973922,127.0262175,54,신금호,737.19
다사571500,37.54879192,127.0149027,258,금호,97.11
다사619503,37.55170666,127.0692256,118,성수,1408.02
다사580501,37.54973467,127.0250854,249,신금호,672.03
다사577496,37.54521432,127.0217181,272,옥수,555.28
다사597522,37.56873842,127.0442152,263,마장,318.3
다사616498,37.54718756,127.0658555,0,성수,915.74
다사586504,37.55246578,127.0318609,416,행당,576.69
다사575503,37.55151442,127.0194136,248,신금호,343.68
다사577503,37.55152362,127.0216777,196,신금호,349.94
다사596516,37.56332607,127.0431159,165,마장,305.15
다사602502,37.55073355,127.0499854,100,뚝섬,455.59
다사592522,37.56871642,127.0385535,99,마장,484.8
다사585510,37.55786925,127.0306949,96,행당,124.42
다사578507,37.55513351,127.0227868,488,신금호,221.49
다사584519,37.56597669,127.0295117,417,상왕십리,173.19
다사593511,37.55880624,127.0397468,367,한양대,413.48
다사580521,37.5677612,127.024971,260,상왕십리,499.4
다사585516,37.56327722,127.030661,58,상왕십리,208.5
다사586523,37.569591,127.0317537,325,상왕십리,620.05
다사570496,37.54518196,127.0137941,926,금호,385.53
다사598498,37.54711088,127.045479,104,뚝섬,170.68
다사598488,37.53809756,127.0455337,353,서울숲역,625.74
다사596512,37.55972076,127.0431379,39,한양대,350.72
다사604519,37.56606477,127.0521579,175,답십리,96.21
다사590505,37.55338498,127.0363837,302,한양대,721.24
다사582521,37.56777029,127.0272357,170,상왕십리,390.78
다사575508,37.55602106,127.0193846,492,신금호,191.09
다사605492,37.54173312,127.0534354,8,성수,392.51
다사595524,37.57053231,127.0419395,198,마장,504.11
다사580518,37.56505723,127.0249882,269,상왕십리,347.8
다사611499,37.54806794,127.06019,0,성수,532.8
다사572489,37.53888196,127.0160989,101,옥수,325.9
다사600512,37.5597382,127.0476668,255,용답,390.84
다사591525,37.57141597,127.0374044,97,마장,768.3
다사586514,37.56147906,127.0318045,236,왕십리,328.11
다사608493,37.54264725,127.0568259,0,성수,232.45
다사580505,37.55333998,127.0250626,229,신금호,430.67
다사597497,37.54620518,127.0443525,100,서울숲역,281.8
다사586521,37.56778834,127.031765,503,상왕십리,445.41
다사606501,37.54984939,127.0545191,92,성수,594.76
다사606486,37.5363294,127.0545996,238,성수,930.79
다사586513,37.56057773,127.0318101,335,왕십리,332.04
다사594523,37.56962658,127.0408126,20,마장,437.36
다사574508,37.55601644,127.0182525,706,신금호,253.42
다사573498,37.54699855,127.0171785,454,금호,187.21
다사588520,37.56689598,127.0340353,227,상왕십리,527.11
다사586511,37.55877508,127.0318214,189,행당,263.7
다사575497,37.54610646,127.0194483,491,금호,402.65
다사592511,37.55880182,127.0386146,196,왕십리,371.86
다사593508,37.55610225,127.0397635,333,한양대,333.98
다사589519,37.56599912,127.0351732,71,왕십리,484.44
다사586503,37.55156445,127.0318665,334,행당,671.19
다사615497,37.54628205,127.0647287,8,성수,792.68
다사607499,37.54805099,127.0556619,287,성수,381.67
다사585500,37.54885597,127.0307514,80,행당,945.25
다사584507,37.55516077,127.0295797,205,행당,237.69
다사580509,37.55694529,127.0250397,289,행당,393.53
다사620509,37.55711878,127.0703267,60,신답,1323.77
다사574499,37.5479045,127.0183047,197,금호,225.8
다사588524,37.57050128,127.0340128,81,상왕십리,806.23
다사597519,37.56603443,127.0442317,117,마장,115.58
다사574504,37.55241114,127.0182757,30,신금호,298.87
다사597508,37.55611982,127.0442921,0,한양대,86.28
다사596513,37.56062209,127.0431324,224,한양대,450.65
다사594516,37.56331729,127.0408514,315,왕십리,349.9
다사578504,37.55242952,127.0228041,438,신금호,313.07
다사582504,37.55244774,127.0273325,405,행당,571.54
다사587513,37.56058222,127.0329424,210,왕십리,234.81
다사582510,37.5578557,127.0272983,497,행당,202.27
다사582498,37.54703977,127.0273666,201,금호,1030.15
다사572495,37.54428993,127.0160639,72,옥수,312.9
다사596515,37.56242474,127.0431214,201,마장,405.27
다사578500,37.54882421,127.0228271,202,금호,623.89
다사609491,37.54084882,127.0579685,107,성수,455.23
다사579500,37.54882878,127.0239591,273,신금호,704.63
다사580519,37.56595855,127.0249825,154,상왕십리,379.06
다사587508,37.55607558,127.0329705,317,행당,336.17
다사594497,37.54619203,127.0409564,0,서울숲역,431.28
다사616501,37.54989156,127.0658398,339,성수,1047.71
다사599516,37.56333917,127.0465127,190,용답,403.83
다사597514,37.56152779,127.0442592,19,마장,518.23
다사611488,37.53815327,127.0602483,0,성수,812.26
다사575510,37.55782371,127.019373,49,신금호,380.14
다사605485,37.53542379,127.0534731,212,성수,1047.11
다사608484,37.53453524,127.0568739,122,성수,1125.01
다사588513,37.56058669,127.0340746,201,왕십리,141.23
다사575506,37.5542184,127.0193962,123,신금호,94.26
다사583518,37.56507085,127.0283851,406,상왕십리,76.25
다사570500,37.54878727,127.0137707,422,금호,186.7
다사568494,37.54336996,127.0115419,505,옥수,542.63
다사600491,37.54081025,127.0477812,0,서울숲역,420.13
다사579513,37.56054604,127.0238846,182,행당,611.52
다사571496,37.54518662,127.0149261,210,금호,351.01
다사595512,37.55971637,127.0420057,61,한양대,372.92
다사581521,37.56776575,127.0261033,74,상왕십리,437.14
다사618510,37.55801185,127.0680571,9,신답,1101.42
다사608500,37.54895658,127.0567886,169,성수,486.53
다사606517,37.56427068,127.0544333,208,답십리,324.97
다사607500,37.54895232,127.0556565,197,성수,481.7
다사605501,37.54984511,127.053387,284,뚝섬,604.32
다사604517,37.56426211,127.0521687,224,용답,258.76
다사604488,37.5381235,127.0523251,93,성수,791.91
다사599517,37.5642405,127.0465073,101,마장,375.66
다사608491,37.54084458,127.0568366,85,성수,427.38
다사604518,37.56516344,127.0521633,292,답십리,190.74
다사581511,37.55875249,127.0261604,375,행당,334.55
다사605518,37.56516773,127.0532956,245,답십리,193.46
다사602513,37.56064818,127.0499258,289,용답,189.1
다사601516,37.56334785,127.0487773,157,용답,224.44
다사593523,37.56962217,127.0396803,32,마장,487.8
다사608495,37.54444991,127.0568153,0,성수,76
다사579512,37.55964471,127.0238903,177,행당,557.76
다사586515,37.56238039,127.0317989,245,상왕십리,349.73
다사582507,37.55515172,127.0273154,580,행당,305.58
다사590511,37.55879295,127.0363502,197,왕십리,273.44
다사595497,37.54619643,127.0420884,60,서울숲역,361.32
다사589521,37.56780177,127.035162,277,상왕십리,664.69
다사569497,37.54607862,127.0126563,115,금호,367.97
다사573501,37.54970253,127.017161,244,금호,200.31
다사571493,37.54248263,127.0149436,248,옥수,227.56
다사583521,37.56777482,127.028368,151,상왕십리,366.4
다사609489,37.53904616,127.0579792,38,성수,645.14
다사585505,37.55336261,127.0307231,215,행당,450.96
다사582508,37.55605305,127.0273097,628,행당,236.22
다사581502,37.55064055,127.0262118,91,신금호,668.41
다사578498,37.54702156,127.0228386,288,금호,637.13
다사581507,37.55514718,127.0261833,432,행당,376.43
다사582500,37.54884243,127.0273553,555,신금호,878.6
다사609493,37.54265149,127.0579579,0,성수,280.39
다사612490,37.53996015,127.0613696,40,성수,703.53
다사587506,37.55427292,127.0329818,301,행당,456.35
다사579508,37.5560394,127.0239132,274,신금호,353.4
다사602496,37.54532556,127.0500179,0,뚝섬,308.64
다사601501,37.5498279,127.0488588,358,뚝섬,320.84
다사607488,37.53813633,127.0557207,174,성수,722.21
다사582499,37.5479411,127.0273609,83,신금호,953.3
다사612494,37.54356549,127.0613485,0,성수,487.58
다사582509,37.55695438,127.027304,538,행당,195.73
다사577502,37.55062229,127.0216835,364,신금호,446.14
다사591517,37.56420536,127.037449,164,왕십리,249.09
다사584510,37.55786475,127.0295627,238,행당,63.53
다사608501,37.54985791,127.0567832,71,성수,585.8
다사617513,37.5607117,127.0669093,27,신답,934.73
다사585514,37.56147456,127.0306723,263,상왕십리,372.36
다사589513,37.56059115,127.0352068,0,왕십리,68.39
다사599520,37.56694448,127.0464909,60,마장,329.46
다사583514,37.56146554,127.0284078,583,상왕십리,340.33
다사592507,37.5551965,127.0386369,586,한양대,455.79
다사587515,37.56238487,127.0329311,245,왕십리,264.67
다사607489,37.53903766,127.0557154,0,성수,622.07
다사579520,37.56685532,127.0238444,925,상왕십리,514.51
다사573491,37.54068925,127.0172192,313,옥수,107.42
다사612499,37.54807215,127.0613221,151,성수,606.82
다사601495,37.54441991,127.0488914,8,뚝섬,333.44
다사574496,37.54520052,127.0183221,363,옥수,404.57
다사578496,37.5452189,127.02285,357,옥수,629.6
다사596520,37.56693138,127.0430939,30,마장,97.43
다사569498,37.54697995,127.0126504,612,금호,311.31
다사585519,37.5659812,127.030644,158,상왕십리,226.66
다사607510,37.55796563,127.055603,129,신답,395.16
다사585508,37.5560666,127.0307062,609,행당,174.25
다사598500,37.54891354,127.0454681,121,뚝섬,257.98
다사576502,37.5506177,127.0205514,329,신금호,432.33
다사590523,37.56960888,127.0362832,186,마장,705.31
다사599491,37.54080591,127.0466492,156,서울숲역,363.81
다사610499,37.54806372,127.059058,0,성수,468.45
다사589518,37.56509779,127.0351788,132,왕십리,393.37
다사589524,37.57050575,127.0351452,201,마장,844.63
다사604486,37.53632084,127.0523358,186,성수,978.09
다사600488,37.53810625,127.0477975,332,서울숲역,678.18
다사579507,37.55513808,127.023919,369,신금호,317.86
다사599498,37.54711523,127.046611,52,뚝섬,71.07
다사614498,37.54717921,127.0635914,0,성수,728.3
다사574505,37.55331246,127.0182699,195,신금호,230.03
다사588521,37.56779731,127.0340297,72,상왕십리,583.74
다사604491,37.5408275,127.0523089,288,성수,532.47
다사598516,37.56333481,127.0453805,98,마장,373.13
다사581500,37.54883789,127.0262232,88,신금호,812.53
다사574500,37.54880583,127.0182989,224,금호,229.52
다사576501,37.54971637,127.0205572,411,금호,450.44
다사579504,37.55243409,127.0239362,174,신금호,387.28
다사604498,37.54713683,127.0522712,0,뚝섬,428.33
다사573493,37.54249191,127.0172075,109,옥수,93.66
다사592508,37.55609783,127.0386313,527,한양대,432.86
다사594525,37.57142923,127.0408016,0,마장,624.93
다사585515,37.56237589,127.0306666,244,상왕십리,284.63
다사580500,37.54883334,127.0250912,244,신금호,753.92
다사605489,37.53902912,127.0534516,216,성수,661.36
다사595498,37.54709776,127.0420829,115,서울숲역,443.62
다사611513,37.56068659,127.0601159,0,신답,343.35
다사606518,37.56517201,127.0544279,43,답십리,241.64
다사578499,37.54792289,127.0228328,78,금호,622.52
다사567494,37.54336527,127.0104099,156,옥수,636.87
다사590506,37.55428631,127.0363781,998,한양대,677.96
다사619504,37.55260799,127.0692204,371,성수,1466.03
다사607498,37.54714966,127.0556672,237,성수,281.77
다사585503,37.55155996,127.0307344,374,행당,647.41
다사587514,37.56148354,127.0329367,244,왕십리,229.24
다사607495,37.54444566,127.0556833,0,성수,33.31
다사579503,37.55153277,127.0239419,274,신금호,454.4
다사618503,37.55170253,127.0680935,268,성수,1326.17
다사607504,37.55255765,127.0556351,0,성수,882.27
다사584501,37.5497528,127.0296137,185,행당,838.96
다사602497,37.54622689,127.0500125,58,뚝섬,252.49
다사610485,37.53544505,127.0591323,174,성수,1058.18
다사583507,37.55515625,127.0284476,650,행당,254.91
다사584522,37.56868067,127.0294947,561,상왕십리,467.66
다사581498,37.54703523,127.0262346,360,금호,931.4
다사616499,37.54808889,127.0658503,7,성수,951.24
다사583519,37.56597217,127.0283794,528,상왕십리,168.93
다사573500,37.5488012,127.0171668,243,금호,135.43
다사583511,37.55876156,127.0284248,582,행당,187.63
다사576497,37.54611106,127.0205803,556,금호,486.11
다사593514,37.56151022,127.0397302,463,왕십리,223.31
다사619513,37.56071999,127.0691737,0,신답,1133.59
다사573508,37.55601182,127.0171203,,신금호,334.44
다사604521,37.56786742,127.0521471,,답십리,123.59
다사584496,37.54524615,127.029642,,옥수,1158.92
다사597504,37.5525145,127.0443141,,한양대,457.67
다사591508,37.5560934,127.0374991,,한양대,532.09
다사587492,37.54165431,127.0330605,,서울숲역,1049.81
다사606519,37.56607334,127.0544225,,답십리,176.82
다사616508,37.55620088,127.0658032,,신답,1018.78
다사586497,37.54615648,127.0319004,,서울숲역,1160.5
다사600505,37.55342889,127.0477049,,한양대,509.81
다사580491,37.54072138,127.0251426,,옥수,698.92
다사578492,37.54161359,127.022873,,옥수,491.11
다사602482,37.5327069,127.0500938,,서울숲역,1310.43
다사611507,37.5552786,127.0601477,,신답,765.6
다사588491,37.54075745,127.034198,,서울숲역,980.57
다사607509,37.5570643,127.0556084,,신답,494.21
다사613510,37.55799101,127.0623962,,신답,658.69
다사606481,37.53182272,127.0546264,,성수,1428.9
다사597495,37.54440252,127.0443634,,서울숲역,84.79
다사600494,37.54351425,127.0477648,,서울숲역,271.84
다사573488,37.53798527,127.0172366,,옥수,407.87
다사590500,37.54887833,127.0364116,,서울숲역,930.6
다사618508,37.55620919,127.0680675,,신답,1187.17
다사589490,37.53986058,127.0353355,,서울숲역,927.86
다사610515,37.56248502,127.058973,,신답,257.44
다사581525,37.57137105,127.0260805,,상왕십리,802.24
다사602521,37.56785881,127.0498824,,답십리,270.08
다사605503,37.55164777,127.0533763,,뚝섬,723.31
다사585489,37.53894135,127.0308135,,옥수,1228.78
다사595522,37.56872965,127.0419505,,마장,308.29
다사605507,37.5552531,127.0533548,,신답,739.93
다사599521,37.56784581,127.0464854,,마장,371.3
다사592487,37.5371699,127.0387479,,서울숲역,893.99
다사595521,37.56782832,127.041956,,마장,213.62
다사612488,37.53815748,127.0613802,,성수,862.62
다사601520,37.56695316,127.0487555,,답십리,344.39
다사616505,37.55349689,127.0658189,,신답,1217.78
다사578488,37.53800827,127.022896,,옥수,638.3
다사599508,37.55612854,127.0465564,,한양대,273.71
다사585496,37.54525066,127.030774,,서울숲역,1239.1
다사594493,37.54258671,127.0409785,,서울숲역,349.19
다사617506,37.55440238,127.0669458,,신답,1220.78
다사598509,37.55702551,127.0454188,,한양대,175.91
다사593504,37.55249693,127.0397856,,한양대,559.98
다사616509,37.55710222,127.065798,,신답,964.23
다사611496,37.54536394,127.0602059,,성수,381.19
다사574486,37.53618723,127.0183801,,옥수,615.14
다사599525,37.57145112,127.0464635,,마장,675.31
다사583498,37.5470443,127.0284987,,신금호,1094.25
다사587498,37.54706229,127.0330267,,서울숲역,1094.62
다사592514,37.5615058,127.038598,,왕십리,128.41
다사590498,37.54707567,127.0364228,,서울숲역,820.52
다사609512,37.5597768,127.0578567,,신답,230.5
다사566496,37.54516323,127.0092662,,금호,670.49
다사603521,37.56786312,127.0510148,,답십리,184.79
다사581518,37.56506178,127.0261205,,상왕십리,250.32
다사613508,37.55618834,127.0624067,,신답,793.81
다사594507,37.55520533,127.0409011,,한양대,275.7
다사580495,37.5443267,127.0251198,,옥수,750.57
다사586496,37.54525515,127.031906,,서울숲역,1140.45
다사573504,37.55240651,127.0171436,,신금호,370.07
다사595494,37.54349243,127.042105,,서울숲역,228.82
다사604508,37.55615014,127.0522172,,용답,681.27
다사577490,37.53980635,127.0217526,,옥수,442.8
다사613507,37.55528701,127.062412,,신답,870.86
다사578491,37.54071226,127.0228788,,옥수,502.61
다사576488,37.5379991,127.0206322,,옥수,501.24
다사606509,37.55706004,127.0544762,,신답,517.38
다사583506,37.55425492,127.0284532,,행당,350.21
다사602514,37.56154951,127.0499204,,용답,108.24
다사567496,37.54516793,127.0103981,,금호,586.9
다사581492,37.54162726,127.0262688,,옥수,790.5
다사595527,37.57323629,127.0419229,,마장,802.14
다사592526,37.57232173,127.0385312,,마장,795.96
다사580487,37.53711606,127.0251655,,옥수,857.37
다사590497,37.54617434,127.0364284,,서울숲역,779.11
다사597512,37.55972513,127.0442701,,한양대,356.18
다사611515,37.56248925,127.0601053,,신답,350.04
다사575487,37.53709317,127.0195061,,옥수,542.97
다사574491,37.54069388,127.0183511,,옥수,141.12
다사588501,37.54977075,127.0341419,,행당,932.26
다사589492,37.54166324,127.0353244,,서울숲역,855.7
다사573489,37.5388866,127.0172308,,옥수,307.68
다사609507,37.55527014,127.0578834,,신답,702.55
다사574485,37.5352859,127.0183859,,옥수,714.4
다사585486,37.53623735,127.0308305,,옥수,1336.13
다사606512,37.55976403,127.0544601,,신답,252.34
다사575484,37.53438918,127.0195235,,옥수,831.09
다사594492,37.54168538,127.0409841,,서울숲역,395.14
다사612515,37.56249346,127.0612375,,신답,445.75
다사590494,37.54347035,127.0364451,,서울숲역,727.22
다사600523,37.56965281,127.0476068,,답십리,544.67
다사581487,37.53712061,127.0262974,,옥수,939.63
다사606510,37.55796137,127.0544708,,신답,423.78
