GID,위도,경도,생활인구수,지하철역까지거리_m_,격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선_수_,인가대수_대__합계_,배차간격_분__평균_,최소배차_분__평균_,최대배차_분__평균_,승하차인원_lightgbm
다사516446,37.49984834,126.9529962,336,403.36,0,상도동,114034,3,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29663.726949196487
다사512440,37.49441935,126.9485108,249,497.28,0,상도동,114034,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27677.03646099112
다사490443,37.49700451,126.9236034,658,446.85,0,신대방동,45025,3,5,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28810.17068567433
다사492440,37.49431157,126.9258866,326,237.14,0,신대방동,45025,3,7,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23197.893615352044
다사539440,37.49455798,126.9790536,309,898.46,0,동작동,5504,1,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12098.014190381245
다사497439,37.4934376,126.9315494,326,499.44,0,상도동,114034,0,11,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28998.86730247721
다사478433,37.4879243,126.9100993,287,283.89,0,신대방동,45025,2,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,19327.29337330837
다사490445,37.49880716,126.9235895,401,330.63,0,대방동,34112,5,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24909.691963586214
다사526435,37.48998558,126.9643799,357,836.3,0,사당동,95821,2,12,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24311.206087317078
다사527453,37.5062146,126.9653954,281,357.24,0,흑석동,30047,4,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,31032.22022982123
다사524436,37.49087663,126.9621112,334,956.78,0,사당동,95821,0,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22471.490991147948
다사536432,37.48733233,126.9757103,259,501.35,0,사당동,95821,5,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28663.132585348216
다사495447,37.50063727,126.9292322,334,135.93,0,대방동,34112,2,15,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13825.553730079591
다사511457,37.50973658,126.9472666,639,502.88,0,노량진동,30270,0,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30382.44805962758
다사498439,37.49344303,126.9326806,362,574.53,0,상도동,114034,4,19,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25419.835547150557
다사520440,37.49446125,126.9575605,322,398.74,0,상도동,114034,2,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,33037.62335886426
다사509451,37.50431803,126.9450437,341,307.49,0,상도동,114034,6,18,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24467.16087831434
다사493444,37.49792235,126.9269902,253,227.06,0,신대방동,45025,3,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13409.164409957832
다사491449,37.50241796,126.9246931,391,417.66,0,대방동,34112,2,10,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28548.264358290584
다사522451,37.50438621,126.9597515,307,613.38,0,흑석동,30047,1,9,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,32064.78618471892
다사491456,37.5087272,126.9246447,733,374.02,0,대방동,34112,5,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23038.04658645274
다사509456,37.50882464,126.9450104,407,556.04,0,노량진동,30270,4,12,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,34047.658354707375
다사494460,37.51234896,126.9280115,306,146.33,0,대방동,34112,4,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20309.441694728102
다사492443,37.49701553,126.9258659,408,365.09,0,신대방동,45025,1,9,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24170.024665862988
다사492454,37.50693006,126.9257899,276,309.53,0,대방동,34112,2,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24614.95192619663
다사535424,37.48011665,126.9746297,314,595.77,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23514.848863597123
다사496443,37.49703744,126.9303909,397,354.29,0,상도동,114034,5,16,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22081.051462558113
다사529454,37.50712614,126.9676518,294,425.54,0,흑석동,30047,3,8,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28856.44260832674
다사498443,37.49704833,126.9326534,429,491.08,0,상도동,114034,3,16,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23531.39185064521
다사475433,37.48790731,126.906706,501,581.43,0,신대방동,45025,3,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26581.162260920697
다사478438,37.4924309,126.9100639,310,613.97,0,신대방동,45025,1,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23293.06522350618
다사515453,37.50615237,126.9518187,264,506.27,0,상도1동,9802,3,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14099.106967356749
다사511458,37.5106379,126.9472599,260,414.24,0,노량진동,30270,0,5,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,31564.499332989624
다사501441,37.49526193,126.9360607,383,850.94,0,상도동,114034,7,21,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24700.47766030423
다사531433,37.48820842,126.9700484,459,402.46,0,사당동,95821,0,6,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28401.63143711315
다사531435,37.49001108,126.9700357,280,599.41,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23623.360779329152
다사506450,37.50340071,126.9416564,626,282.26,0,상도동,114034,0,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20722.003409482233
다사511448,37.50162466,126.9473264,281,140.74,0,상도동,114034,6,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21276.65574538144
다사512456,37.50884054,126.9484047,439,603.06,0,노량진동,30270,2,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27969.60580704651
다사493448,37.50152763,126.9269627,392,229.78,0,대방동,34112,2,8,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11654.922870967575
다사498449,37.50245626,126.9326124,283,493.0,0,상도동,114034,3,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,32137.37062575385
다사501442,37.49616325,126.9360539,296,796.25,0,상도동,114034,4,16,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24170.61318609293
다사490452,37.5051164,126.923541,292,111.89,0,대방동,34112,4,16,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17864.501201341693
다사511454,37.50703261,126.9472865,773,475.36,0,노량진동,30270,7,14,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,33744.92395875615
다사534422,37.47830896,126.9735114,473,740.34,0,사당동,95821,0,2,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20872.020818019213
다사534433,37.4882236,126.9734418,450,443.8,0,사당동,95821,3,16,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22025.472271275383
다사503447,37.50068065,126.9382826,319,467.66,0,상도동,114034,0,8,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,32684.336793324735
다사492449,37.50242346,126.9258245,436,367.63,0,대방동,34112,2,8,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23061.724177208263
다사499451,37.50426433,126.9337302,248,471.5,0,상도동,114034,0,12,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29425.152299256213
다사539422,37.47833402,126.9791662,253,295.43,0,사당동,95821,0,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26200.166350049753
다사503441,37.49527271,126.9383231,321,1019.28,0,상도동,114034,5,15,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27363.6246989638
다사529429,37.48459294,126.9678117,240,291.04,0,사당동,95821,6,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29798.341949538797
다사515448,37.50164575,126.9518517,252,367.03,0,상도1동,9802,0,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17221.33393218649
다사514450,37.50344314,126.9507072,411,253.92,0,상도1동,9802,2,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13597.245946794885
다사480440,37.49424482,126.9123121,511,530.88,0,신대방동,45025,3,11,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23277.17007300708
다사518438,37.49264819,126.9553111,417,427.34,0,상도동,114034,3,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,34716.35777073741
다사507451,37.50430737,126.942781,596,336.67,0,상도동,114034,3,14,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18374.12820686701
다사510450,37.50342201,126.9461818,319,171.0,0,상도동,114034,8,21,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17741.804366059052
다사503458,37.51059519,126.9382083,309,643.44,0,노량진동,30270,0,3,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29099.302818993678
다사501443,37.49706458,126.9360471,260,751.01,0,상도동,114034,2,12,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24893.13058027867
다사475432,37.48700599,126.9067131,603,547.44,0,신대방동,45025,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27476.783833343303
다사498445,37.49885097,126.9326397,323,401.78,0,상도동,114034,5,15,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29906.787630818366
다사501448,37.50157119,126.9360132,329,450.67,0,상도동,114034,2,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,32928.08491168414
다사534423,37.47921029,126.973505,347,644.77,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24122.83533488328
다사500442,37.49615785,126.9349226,284,711.67,0,상도동,114034,3,21,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18867.142446692582
다사528455,37.50802237,126.966514,572,290.98,0,흑석동,30047,5,9,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29510.556084306874
다사524433,37.48817264,126.9621306,321,881.79,0,사당동,95821,4,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28816.29489155993
다사532428,37.48370684,126.9712113,281,109.48,0,사당동,95821,5,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22959.36180055264
다사540425,37.481043,126.9802785,269,514.71,0,사당동,95821,1,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24774.749871520653
다사477433,37.48791865,126.9089682,263,382.75,0,신대방동,45025,3,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22602.75163216618
다사515441,37.49533647,126.9518978,437,185.39,0,상도동,114034,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21836.61684337321
다사482442,37.49605869,126.9145605,341,313.23,0,신대방동,45025,4,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22887.180820850477
다사491437,37.4916021,126.9247761,392,177.31,0,신대방동,45025,7,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18646.687027461234
다사499452,37.50516565,126.9337233,288,469.03,0,대방동,34112,4,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,34153.27092153894
다사516441,37.49534171,126.953029,312,115.64,0,상도동,114034,3,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24189.672203761595
다사501452,37.50517648,126.9359861,471,270.59,0,상도동,114034,5,17,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23401.602796287596
다사541443,37.49727193,126.9812973,257,707.0,0,동작동,5504,0,4,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14106.157818186963
다사497449,37.50245082,126.9314811,276,418.65,0,상도동,114034,0,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30171.37385583154
다사474433,37.48790162,126.9055749,276,532.28,0,신대방동,45025,2,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26826.616792315206
다사475431,37.48610467,126.9067203,444,502.72,0,신대방동,45025,0,12,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26392.814522166445
다사538421,37.47742769,126.9780415,243,331.91,0,사당동,95821,2,3,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15536.623227825
다사495457,37.50965048,126.9291635,539,405.68,0,대방동,34112,2,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30265.614808092512
다사514444,37.49803519,126.9507468,251,323.43,0,상도동,114034,2,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21147.909480423623
다사497444,37.49794421,126.9315153,316,351.38,0,상도동,114034,4,19,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18726.967051621123
다사490455,37.50782036,126.9235202,291,240.78,0,대방동,34112,1,15,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15736.088055884842
다사491450,37.50331928,126.9246862,421,330.51,0,대방동,34112,3,11,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20731.60397661729
다사515458,37.51065899,126.9517858,397,259.19,0,본동,10520,4,19,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15066.606094318191
다사520448,37.50167186,126.9575083,284,691.6,0,흑석동,30047,0,3,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27023.128034439243
다사534426,37.48191428,126.9734861,332,373.04,0,사당동,95821,0,7,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20081.294795547466
다사532432,37.48731216,126.9711859,521,291.87,0,사당동,95821,0,12,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22578.42659269601
다사534434,37.48912493,126.9734355,584,534.4,0,사당동,95821,2,18,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18993.39922326209
다사531436,37.49091241,126.9700293,349,698.64,0,사당동,95821,2,5,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21256.938684702094
다사540431,37.48645099,126.980241,259,142.43,0,사당동,95821,0,12,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13918.432666731229
다사531423,37.47919512,126.9701121,518,617.07,0,사당동,95821,0,0,0,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22763.289969563593
다사504443,37.49708073,126.9394409,285,864.13,0,상도동,114034,4,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26227.840190447645
다사514462,37.51425903,126.9506279,613,286.56,0,본동,10520,0,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18966.344203457797
다사509441,37.49530478,126.9451104,240,760.71,0,상도동,114034,1,13,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20817.803046489
다사530424,37.48009137,126.9689747,309,544.68,0,사당동,95821,0,2,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23181.243497011077
다사515440,37.49443514,126.9519044,290,254.51,0,상도동,114034,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22958.923545241014
다사495442,37.49613066,126.9292665,528,409.37,0,신대방동,45025,2,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23451.500816457752
다사512453,37.50613657,126.9484246,327,374.48,0,상도동,114034,2,22,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15237.650517522528
다사501446,37.49976854,126.9360268,264,623.37,0,상도동,114034,0,4,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,31341.381105627774
다사511456,37.50883525,126.9472732,347,595.2,0,노량진동,30270,4,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,34095.11997372165
다사518446,37.4998588,126.9552587,369,424.83,0,상도동,114034,1,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30811.577204862027
다사532427,37.48280551,126.9712177,339,209.55,0,사당동,95821,0,7,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21788.564664450474
다사502456,37.50878716,126.9370904,285,470.39,0,노량진동,30270,0,2,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27158.352984729794
다사515457,37.50975767,126.9517924,679,350.0,0,본동,10520,4,14,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14709.17737198224
다사506449,37.50249939,126.9416631,396,349.55,0,상도동,114034,2,9,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25336.956807741506
다사513453,37.50614185,126.949556,253,398.76,0,상도동,114034,2,17,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,22072.702283977378
다사529428,37.48369161,126.9678181,334,310.71,0,사당동,95821,2,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16276.375473051286
다사518439,37.49354951,126.9553046,365,334.72,0,상도동,114034,0,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25019.19535960794
다사525436,37.49088177,126.9632423,393,977.74,0,사당동,95821,0,8,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23159.1098157706
다사500450,37.50336843,126.9348683,243,401.75,0,상도동,114034,3,15,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27377.421381300403
다사532425,37.48100285,126.9712304,342,409.91,0,사당동,95821,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24797.460931106547
다사491454,37.50692456,126.9246586,459,222.07,0,대방동,34112,3,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12996.819324321003
다사541435,37.49006128,126.9813472,265,362.4,0,사당동,95821,2,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21017.230169396305
다사495443,37.49703198,126.9292596,481,312.38,0,신대방동,45025,5,14,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21141.90822317434
다사514454,37.50704844,126.9506807,322,531.3,0,상도동,114034,6,14,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30408.991939453786
다사512457,37.50974187,126.948398,359,536.91,0,노량진동,30270,0,11,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29612.091936544224
다사508451,37.50431271,126.9439124,366,394.29,0,상도동,114034,4,19,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26242.781073651982
다사506444,37.49799277,126.9416966,462,767.31,0,상도동,114034,2,18,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,19456.174104277186
다사538430,37.48553968,126.9779851,254,357.71,0,사당동,95821,1,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20171.697816782995
다사515442,37.49623779,126.9518912,295,155.09,0,상도동,114034,3,8,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,19683.940022379484
다사532431,37.48641083,126.9711922,266,191.71,0,사당동,95821,1,14,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17293.466484937442
다사521446,37.4998744,126.9586526,287,597.12,0,흑석동,30047,1,9,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25474.001559682918
다사538437,37.491849,126.9779412,275,668.78,0,사당동,95821,0,3,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20536.429378866465
다사536423,37.47922035,126.975767,422,597.37,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23129.93099691424
다사540424,37.48014166,126.9802847,307,418.16,0,사당동,95821,1,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24515.61744726955
다사500451,37.50426975,126.9348615,363,372.8,0,상도동,114034,3,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,21630.15577982408
다사495441,37.49522933,126.9292733,332,507.62,0,신대방동,45025,0,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27301.516303476103
다사508442,37.49620079,126.9439725,317,812.34,0,상도동,114034,5,12,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30673.147181907752
다사515454,37.5070537,126.9518121,250,583.86,0,상도1동,9802,6,12,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20949.42995262238
다사477435,37.48972129,126.908954,249,452.51,0,신대방동,45025,2,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25211.289669941907
다사534425,37.48101295,126.9734924,315,459.63,0,사당동,95821,0,1,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24797.460931106547
다사509443,37.49710743,126.9450971,342,680.12,0,상도동,114034,0,10,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30172.73411461259
다사510444,37.49801407,126.9462217,272,552.49,0,상도동,114034,0,6,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25904.471061735516
다사515459,37.51156032,126.9517792,249,178.74,0,본동,10520,8,18,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9774.829225795598
다사536435,37.49003632,126.9756914,785,670.95,0,사당동,95821,4,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28700.17659329454
다사503460,37.51239784,126.9381948,538,605.8,0,노량진동,30270,2,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28979.994970027885
다사492445,37.49881818,126.9258521,351,231.41,0,신대방동,45025,3,14,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14296.247879826684
다사501451,37.50427516,126.9359929,243,274.87,0,상도동,114034,6,16,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24746.994625536212
다사509442,37.49620611,126.9451038,417,753.89,0,상도동,114034,0,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29924.56462697711
다사526453,37.50620947,126.964264,271,322.74,0,흑석동,30047,0,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20308.01249010636
다사527452,37.50531327,126.9654019,482,448.24,0,흑석동,30047,2,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,33424.33224965032
다사512441,37.49532067,126.9485041,355,465.71,0,상도동,114034,0,0,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27933.46753877508
다사500447,37.50066446,126.9348887,400,590.95,0,상도동,114034,2,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,31702.54414545211
다사537432,37.48733734,126.9768414,428,451.94,0,사당동,95821,3,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28884.19386100299
다사494442,37.49612518,126.9281352,270,399.46,0,신대방동,45025,0,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28269.28035501946
다사506460,37.51241393,126.9415892,810,325.5,0,노량진동,30270,4,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,27209.8765107793
다사510454,37.50702731,126.9461551,633,497.03,0,상도동,114034,5,19,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,25075.125143799
다사480442,37.49604746,126.912298,353,511.31,0,신대방동,45025,5,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,29522.382377250276
다사506446,37.49979541,126.9416832,425,608.49,0,상도동,114034,3,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28612.338382437327
다사497457,37.50966139,126.9314264,299,549.47,0,대방동,34112,3,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26689.13805824511
다사497458,37.51056271,126.9314196,434,497.04,0,대방동,34112,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,30363.98535819258
다사524434,37.48907397,126.9621241,534,930.69,0,사당동,95821,4,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,26089.916268653207
다사538432,37.48734235,126.9779725,444,355.02,0,사당동,95821,0,7,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,23599.17677251569
다사491441,37.49520739,126.9247485,261,261.26,0,신대방동,45025,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24071.564890389556
다사537426,37.48192935,126.9768791,412,594.48,0,사당동,95821,0,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,24342.017159910076
다사515449,37.50254707,126.9518451,396,344.75,0,상도1동,9802,0,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16462.435601846013
다사497443,37.49704289,126.9315221,290,416.39,0,상도동,114034,5,15,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,28542.24957832268
