GID,위도,경도,생활인구수,지하철역까지거리_m_,격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선_수_,인가대수_대__합계_,배차간격_분__평균_,최소배차_분__평균_,최대배차_분__평균_,총승차인원
다사516446,37.49984834,126.9529962,336,403.36,0,상도동,114034,3,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16606.017076432356
다사512440,37.49441935,126.9485108,249,497.28,0,상도동,114034,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14637.827877285781
다사490443,37.49700451,126.9236034,658,446.85,0,신대방동,45025,3,5,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15284.372386587269
다사492440,37.49431157,126.9258866,326,237.14,0,신대방동,45025,3,7,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12052.803863492847
다사539440,37.49455798,126.9790536,309,898.46,0,동작동,5504,1,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8817.407128651677
다사497439,37.4934376,126.9315494,326,499.44,0,상도동,114034,0,11,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12619.012072806632
다사478433,37.4879243,126.9100993,287,283.89,0,신대방동,45025,2,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12911.985726891666
다사490445,37.49880716,126.9235895,401,330.63,0,대방동,34112,5,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15256.58124979885
다사526435,37.48998558,126.9643799,357,836.3,0,사당동,95821,2,12,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13406.54824182634
다사527453,37.5062146,126.9653954,281,357.24,0,흑석동,30047,4,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15640.4311711867
다사524436,37.49087663,126.9621112,334,956.78,0,사당동,95821,0,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12350.723697930081
다사536432,37.48733233,126.9757103,259,501.35,0,사당동,95821,5,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15373.850033154475
다사495447,37.50063727,126.9292322,334,135.93,0,대방동,34112,2,15,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4373.162135459085
다사511457,37.50973658,126.9472666,639,502.88,0,노량진동,30270,0,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13456.883244099676
다사498439,37.49344303,126.9326806,362,574.53,0,상도동,114034,4,19,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10864.249526300704
다사520440,37.49446125,126.9575605,322,398.74,0,상도동,114034,2,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16640.25429620462
다사509451,37.50431803,126.9450437,341,307.49,0,상도동,114034,6,18,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9725.635436869497
다사493444,37.49792235,126.9269902,253,227.06,0,신대방동,45025,3,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10461.015938524952
다사491449,37.50241796,126.9246931,391,417.66,0,대방동,34112,2,10,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15450.110577630892
다사522451,37.50438621,126.9597515,307,613.38,0,흑석동,30047,1,9,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14068.695053634228
다사491456,37.5087272,126.9246447,733,374.02,0,대방동,34112,5,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13956.345242439249
다사509456,37.50882464,126.9450104,407,556.04,0,노량진동,30270,4,12,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15460.149632958814
다사494460,37.51234896,126.9280115,306,146.33,0,대방동,34112,4,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11883.634084871219
다사492443,37.49701553,126.9258659,408,365.09,0,신대방동,45025,1,9,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12722.71022598671
다사492454,37.50693006,126.9257899,276,309.53,0,대방동,34112,2,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13852.356228149874
다사535424,37.48011665,126.9746297,314,595.77,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11303.326575300009
다사496443,37.49703744,126.9303909,397,354.29,0,상도동,114034,5,16,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10184.907669439834
다사529454,37.50712614,126.9676518,294,425.54,0,흑석동,30047,3,8,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15684.159789591633
다사498443,37.49704833,126.9326534,429,491.08,0,상도동,114034,3,16,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8743.446987443269
다사475433,37.48790731,126.906706,501,581.43,0,신대방동,45025,3,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12539.543927602705
다사478438,37.4924309,126.9100639,310,613.97,0,신대방동,45025,1,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11392.552466925448
다사515453,37.50615237,126.9518187,264,506.27,0,상도1동,9802,3,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6797.133270537481
다사511458,37.5106379,126.9472599,260,414.24,0,노량진동,30270,0,5,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16524.408353210198
다사501441,37.49526193,126.9360607,383,850.94,0,상도동,114034,7,21,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10791.875501626317
다사531433,37.48820842,126.9700484,459,402.46,0,사당동,95821,0,6,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15028.143752856739
다사531435,37.49001108,126.9700357,280,599.41,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10810.855260128512
다사506450,37.50340071,126.9416564,626,282.26,0,상도동,114034,0,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11297.386967159344
다사511448,37.50162466,126.9473264,281,140.74,0,상도동,114034,6,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13048.4691280562
다사512456,37.50884054,126.9484047,439,603.06,0,노량진동,30270,2,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14167.840492090427
다사493448,37.50152763,126.9269627,392,229.78,0,대방동,34112,2,8,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8252.143050189297
다사498449,37.50245626,126.9326124,283,493.0,0,상도동,114034,3,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16242.49902606003
다사501442,37.49616325,126.9360539,296,796.25,0,상도동,114034,4,16,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9616.726512334786
다사490452,37.5051164,126.923541,292,111.89,0,대방동,34112,4,16,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6351.02822109027
다사511454,37.50703261,126.9472865,773,475.36,0,노량진동,30270,7,14,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20580.077501763062
다사534422,37.47830896,126.9735114,473,740.34,0,사당동,95821,0,2,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11333.301571216263
다사534433,37.4882236,126.9734418,450,443.8,0,사당동,95821,3,16,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9709.656504784707
다사503447,37.50068065,126.9382826,319,467.66,0,상도동,114034,0,8,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16873.67214510331
다사492449,37.50242346,126.9258245,436,367.63,0,대방동,34112,2,8,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13391.261047125416
다사499451,37.50426433,126.9337302,248,471.5,0,상도동,114034,0,12,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16388.910451581243
다사539422,37.47833402,126.9791662,253,295.43,0,사당동,95821,0,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14333.045326406991
다사503441,37.49527271,126.9383231,321,1019.28,0,상도동,114034,5,15,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10183.061214655481
다사529429,37.48459294,126.9678117,240,291.04,0,사당동,95821,6,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17528.289774548157
다사515448,37.50164575,126.9518517,252,367.03,0,상도1동,9802,0,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11189.465561884022
다사514450,37.50344314,126.9507072,411,253.92,0,상도1동,9802,2,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12033.119359576189
다사480440,37.49424482,126.9123121,511,530.88,0,신대방동,45025,3,11,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12024.984860812108
다사518438,37.49264819,126.9553111,417,427.34,0,상도동,114034,3,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17858.462622574054
다사507451,37.50430737,126.942781,596,336.67,0,상도동,114034,3,14,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12494.882589950756
다사510450,37.50342201,126.9461818,319,171.0,0,상도동,114034,8,21,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6582.585568644298
다사503458,37.51059519,126.9382083,309,643.44,0,노량진동,30270,0,3,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13254.443859265759
다사501443,37.49706458,126.9360471,260,751.01,0,상도동,114034,2,12,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11428.430666477923
다사475432,37.48700599,126.9067131,603,547.44,0,신대방동,45025,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13485.498639323992
다사498445,37.49885097,126.9326397,323,401.78,0,상도동,114034,5,15,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11947.744088052166
다사501448,37.50157119,126.9360132,329,450.67,0,상도동,114034,2,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17460.991222329976
다사534423,37.47921029,126.973505,347,644.77,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11392.552466925448
다사500442,37.49615785,126.9349226,284,711.67,0,상도동,114034,3,21,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8547.02450961822
다사528455,37.50802237,126.966514,572,290.98,0,흑석동,30047,5,9,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12486.055040237185
다사524433,37.48817264,126.9621306,321,881.79,0,사당동,95821,4,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14360.204850920618
다사532428,37.48370684,126.9712113,281,109.48,0,사당동,95821,5,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12667.675541125223
다사540425,37.481043,126.9802785,269,514.71,0,사당동,95821,1,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12246.866583493073
다사477433,37.48791865,126.9089682,263,382.75,0,신대방동,45025,3,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12912.900802577615
다사515441,37.49533647,126.9518978,437,185.39,0,상도동,114034,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10087.785238109374
다사482442,37.49605869,126.9145605,341,313.23,0,신대방동,45025,4,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14858.957243408611
다사491437,37.4916021,126.9247761,392,177.31,0,신대방동,45025,7,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5395.338602079968
다사499452,37.50516565,126.9337233,288,469.03,0,대방동,34112,4,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,18581.58875607064
다사516441,37.49534171,126.953029,312,115.64,0,상도동,114034,3,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15152.063851820007
다사501452,37.50517648,126.9359861,471,270.59,0,상도동,114034,5,17,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11818.051694940303
다사541443,37.49727193,126.9812973,257,707.0,0,동작동,5504,0,4,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9556.093339956511
다사497449,37.50245082,126.9314811,276,418.65,0,상도동,114034,0,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15474.86571811117
다사474433,37.48790162,126.9055749,276,532.28,0,신대방동,45025,2,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13576.99972668686
다사475431,37.48610467,126.9067203,444,502.72,0,신대방동,45025,0,12,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13498.516531631289
다사538421,37.47742769,126.9780415,243,331.91,0,사당동,95821,2,3,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8962.74201193949
다사495457,37.50965048,126.9291635,539,405.68,0,대방동,34112,2,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16048.487988480278
다사514444,37.49803519,126.9507468,251,323.43,0,상도동,114034,2,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14003.989639260539
다사497444,37.49794421,126.9315153,316,351.38,0,상도동,114034,4,19,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10130.264644861643
다사490455,37.50782036,126.9235202,291,240.78,0,대방동,34112,1,15,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7209.217565693925
다사491450,37.50331928,126.9246862,421,330.51,0,대방동,34112,3,11,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13864.982170051415
다사515458,37.51065899,126.9517858,397,259.19,0,본동,10520,4,19,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8218.821970503503
다사520448,37.50167186,126.9575083,284,691.6,0,흑석동,30047,0,3,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13413.596654090683
다사534426,37.48191428,126.9734861,332,373.04,0,사당동,95821,0,7,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10626.82114123849
다사532432,37.48731216,126.9711859,521,291.87,0,사당동,95821,0,12,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11849.757277163928
다사534434,37.48912493,126.9734355,584,534.4,0,사당동,95821,2,18,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8346.789329691685
다사531436,37.49091241,126.9700293,349,698.64,0,사당동,95821,2,5,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11481.691917962928
다사540431,37.48645099,126.980241,259,142.43,0,사당동,95821,0,12,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10472.384911744259
다사531423,37.47919512,126.9701121,518,617.07,0,사당동,95821,0,0,0,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10966.026538252214
다사504443,37.49708073,126.9394409,285,864.13,0,상도동,114034,4,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13913.88790595746
다사514462,37.51425903,126.9506279,613,286.56,0,본동,10520,0,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13224.874503100167
다사509441,37.49530478,126.9451104,240,760.71,0,상도동,114034,1,13,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13194.37861251296
다사530424,37.48009137,126.9689747,309,544.68,0,사당동,95821,0,2,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11338.97244471965
다사515440,37.49443514,126.9519044,290,254.51,0,상도동,114034,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12101.953321479117
다사495442,37.49613066,126.9292665,528,409.37,0,신대방동,45025,2,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9082.869571039584
다사512453,37.50613657,126.9484246,327,374.48,0,상도동,114034,2,22,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8467.262343295228
다사501446,37.49976854,126.9360268,264,623.37,0,상도동,114034,0,4,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15973.450606706916
다사511456,37.50883525,126.9472732,347,595.2,0,노량진동,30270,4,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14841.484312872493
다사518446,37.4998588,126.9552587,369,424.83,0,상도동,114034,1,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15971.175429941384
다사532427,37.48280551,126.9712177,339,209.55,0,사당동,95821,0,7,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7823.526594465912
다사502456,37.50878716,126.9370904,285,470.39,0,노량진동,30270,0,2,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13868.85758677349
다사515457,37.50975767,126.9517924,679,350.0,0,본동,10520,4,14,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11760.148796596897
다사506449,37.50249939,126.9416631,396,349.55,0,상도동,114034,2,9,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11856.878492952948
다사513453,37.50614185,126.949556,253,398.76,0,상도동,114034,2,17,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10025.261902456905
다사529428,37.48369161,126.9678181,334,310.71,0,사당동,95821,2,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12268.303895909869
다사518439,37.49354951,126.9553046,365,334.72,0,상도동,114034,0,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13863.197420239898
다사525436,37.49088177,126.9632423,393,977.74,0,사당동,95821,0,8,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13568.831970922309
다사500450,37.50336843,126.9348683,243,401.75,0,상도동,114034,3,15,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12873.764568065815
다사532425,37.48100285,126.9712304,342,409.91,0,사당동,95821,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13391.818334221845
다사491454,37.50692456,126.9246586,459,222.07,0,대방동,34112,3,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7675.033467852686
다사541435,37.49006128,126.9813472,265,362.4,0,사당동,95821,2,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11621.863566892713
다사495443,37.49703198,126.9292596,481,312.38,0,신대방동,45025,5,14,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13766.633852332265
다사514454,37.50704844,126.9506807,322,531.3,0,상도동,114034,6,14,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15270.83102011449
다사512457,37.50974187,126.948398,359,536.91,0,노량진동,30270,0,11,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14259.740446405429
다사508451,37.50431271,126.9439124,366,394.29,0,상도동,114034,4,19,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11990.845023744227
다사506444,37.49799277,126.9416966,462,767.31,0,상도동,114034,2,18,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8006.743577397328
다사538430,37.48553968,126.9779851,254,357.71,0,사당동,95821,1,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13206.338028111046
다사515442,37.49623779,126.9518912,295,155.09,0,상도동,114034,3,8,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13267.291571479846
다사532431,37.48641083,126.9711922,266,191.71,0,사당동,95821,1,14,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12286.09496448325
다사521446,37.4998744,126.9586526,287,597.12,0,흑석동,30047,1,9,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11587.260655113036
다사538437,37.491849,126.9779412,275,668.78,0,사당동,95821,0,3,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10696.372028745256
다사536423,37.47922035,126.975767,422,597.37,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11005.98828093796
다사540424,37.48014166,126.9802847,307,418.16,0,사당동,95821,1,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12688.214436078706
다사500451,37.50426975,126.9348615,363,372.8,0,상도동,114034,3,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13324.829881379272
다사495441,37.49522933,126.9292733,332,507.62,0,신대방동,45025,0,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13729.256126512859
다사508442,37.49620079,126.9439725,317,812.34,0,상도동,114034,5,12,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16948.02535960304
다사515454,37.5070537,126.9518121,250,583.86,0,상도1동,9802,6,12,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10295.169109706461
다사477435,37.48972129,126.908954,249,452.51,0,신대방동,45025,2,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13924.205387791688
다사534425,37.48101295,126.9734924,315,459.63,0,사당동,95821,0,1,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13026.859825849215
다사509443,37.49710743,126.9450971,342,680.12,0,상도동,114034,0,10,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16227.098356565766
다사510444,37.49801407,126.9462217,272,552.49,0,상도동,114034,0,6,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13537.771537962946
다사515459,37.51156032,126.9517792,249,178.74,0,본동,10520,8,18,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3614.2300336326625
다사536435,37.49003632,126.9756914,785,670.95,0,사당동,95821,4,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13363.1981819461
다사503460,37.51239784,126.9381948,538,605.8,0,노량진동,30270,2,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12539.093098811152
다사492445,37.49881818,126.9258521,351,231.41,0,신대방동,45025,3,14,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10878.412561936751
다사501451,37.50427516,126.9359929,243,274.87,0,상도동,114034,6,16,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12935.086836741526
다사509442,37.49620611,126.9451038,417,753.89,0,상도동,114034,0,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15533.787336321426
다사526453,37.50620947,126.964264,271,322.74,0,흑석동,30047,0,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11904.194994388034
다사527452,37.50531327,126.9654019,482,448.24,0,흑석동,30047,2,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15452.19251303108
다사512441,37.49532067,126.9485041,355,465.71,0,상도동,114034,0,0,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14757.047378453375
다사500447,37.50066446,126.9348887,400,590.95,0,상도동,114034,2,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15601.024427460241
다사537432,37.48733734,126.9768414,428,451.94,0,사당동,95821,3,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15620.46167732743
다사494442,37.49612518,126.9281352,270,399.46,0,신대방동,45025,0,10,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15032.259976577985
다사506460,37.51241393,126.9415892,810,325.5,0,노량진동,30270,4,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16915.192019128175
다사510454,37.50702731,126.9461551,633,497.03,0,상도동,114034,5,19,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9973.018298411695
다사480442,37.49604746,126.912298,353,511.31,0,신대방동,45025,5,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15323.323728065096
다사506446,37.49979541,126.9416832,425,608.49,0,상도동,114034,3,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,17179.812353603207
다사497457,37.50966139,126.9314264,299,549.47,0,대방동,34112,3,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13940.35288210802
다사497458,37.51056271,126.9314196,434,497.04,0,대방동,34112,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14632.93403671023
다사524434,37.48907397,126.9621241,534,930.69,0,사당동,95821,4,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13373.399524861583
다사538432,37.48734235,126.9779725,444,355.02,0,사당동,95821,0,7,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12455.702911654036
다사491441,37.49520739,126.9247485,261,261.26,0,신대방동,45025,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11743.991786640296
다사537426,37.48192935,126.9768791,412,594.48,0,사당동,95821,0,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11542.996281427893
다사515449,37.50254707,126.9518451,396,344.75,0,상도1동,9802,0,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10613.302382497059
다사497443,37.49704289,126.9315221,290,416.39,0,상도동,114034,5,15,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11547.246068748962
